Producto,Cadereyta Precio por unidad,Cadereyta Cantidad ordenada,Coahuila Precio por unidad,Coahuila Cantidad ordenada,Durango Precio por unidad,Durango Cantidad ordenada,Expos F Precio por unidad,Expos F Cantidad ordenada,Laredo Precio por unidad,Laredo Cantidad ordenada,Monterrey Precio por unidad,Monterrey Cantidad ordenada,Online Precio por unidad,Online Cantidad ordenada,Queretaro Precio por unidad,Queretaro Cantidad ordenada,Reynosa Precio por unidad,Reynosa Cantidad ordenada,San Luis Precio por unidad,San Luis Cantidad ordenada,Fecha
Producto 30,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2817.7999999999997,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-06
Producto 16,0.0,0,7092.22,3.5,0.0,0,0.0,0,0.0,0,6162.066666666667,10.5,0.0,0,4365.79,7,0.0,0,0.0,0,2022-05-06
Producto 17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5635.695,7,0.0,0,7973.37,3.5,0.0,0,0.0,0,2022-05-06
Producto 35,0.0,0,8150.58,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-06
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1293.165,21,0.0,0,0.0,0,0.0,0,2022-05-06
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6849.63,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-06
Producto 51,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10925.070000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-06
Producto 180,0.0,0,4977.54,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-06
Producto 127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12746.0,3.5,0.0,0,12746.0,3.5,2022-05-06
Producto 58,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6830.535000000001,7,2022-05-06
Producto 59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10039.66,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-06
Producto 60,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12005.26,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-06
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3164.13,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 181,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3220.2599999999998,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 3,0.0,0,0.0,0,0.0,0,0.0,0,7130.0,3.5,6329.0599999999995,3.5,0.0,0,0.0,0,0.0,0,6113.87,7,2022-05-07
Producto 182,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6102.2,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 7,0.0,0,6098.839999999999,3.5,0.0,0,0.0,0,0.0,0,6793.47,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 8,0.0,0,7474.5199999999995,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7282.870000000001,10.5,0.0,0,0.0,0,2022-05-07
Producto 9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7977.17,3.5,0.0,0,9306.7,3.5,0.0,0,0.0,0,2022-05-07
Producto 10,0.0,0,12191.53,3.5,0.0,0,0.0,0,0.0,0,10300.496,17.5,0.0,0,0.0,0,0.0,0,11166.74,3.5,2022-05-07
Producto 11,0.0,0,2480.8450000000003,7,0.0,0,0.0,0,0.0,0,3271.9,14,0.0,0,0.0,0,3104.4866666666667,10.5,0.0,0,2022-05-07
Producto 12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3213.7233333333334,10.5,0.0,0,5090.650000000001,7,0.0,0,3181.7599999999998,7,2022-05-07
Producto 47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4310.22,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 13,0.0,0,7574.839999999999,7,0.0,0,0.0,0,0.0,0,5695.54,3.5,0.0,0,0.0,0,0.0,0,9009.16,3.5,2022-05-07
Producto 27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3186.4500000000003,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4161.21,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 108,0.0,0,5826.05,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5375.099999999999,3.5,0.0,0,5792.385,7,0.0,0,0.0,0,2022-05-07
Producto 15,0.0,0,0.0,0,8342.83,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 30,0.0,3.5,0.0,0,0.0,0,0.0,0,3244.755,7,3088.408571428572,24.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 16,7241.72,3.5,6564.28,3.5,0.0,0,0.0,0,4009.25,7,4924.158333333333,21,0.0,0,0.0,3.5,0.0,0,0.0,0,2022-05-07
Producto 31,0.0,0,8467.18,3.5,0.0,0,0.0,0,0.0,0,4715.785000000001,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11271.39,3.5,0.0,0,11243.210000000001,3.5,0.0,0,0.0,0,2022-05-07
Producto 32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1586.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6319.160000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 34,0.0,0,5981.900000000001,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 21,0.0,0,1561.1125,28,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1777.91,3.5,0.0,0,0.0,0,2022-05-07
Producto 64,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1863.18,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 91,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5963.47,3.5,0.0,0,0.0,0,2022-05-07
Producto 22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7192.11,3.5,0.0,0,0.0,0,2022-05-07
Producto 50,0.0,0,9052.1,3.5,0.0,0,0.0,0,0.0,0,7915.589999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 36,0.0,0,12084.699999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 183,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,22543.350000000002,3.5,2022-05-07
Producto 75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14355.53,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 54,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20238.829999999998,3.5,2022-05-07
Producto 148,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14240.52,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 43,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17485.38,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 151,0.0,0,15848.36,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 23,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,25281.54,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 184,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,61981.62,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 185,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4970.53,3.5,0.0,0,2022-05-07
Producto 186,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9104.28,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-07
Producto 187,0.0,0,16292.24,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,16292.24,3.5,2022-05-07
Producto 81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1982.7899999999997,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4045.65,3.5,0.0,0,0.0,0,2022-05-08
Producto 25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5306.8099999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 45,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8395.84,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 164,0.0,0,3266.77,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 3,0.0,0,0.0,0,0.0,0,0.0,0,7137.78,3.5,0.0,0,0.0,0,0.0,0,0.0,0,6645.5199999999995,3.5,2022-05-08
Producto 5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7153.3099999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 188,0.0,0,0.0,0,0.0,0,0.0,0,10951.26,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 26,0.0,0,16473.760000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 7,0.0,0,0.0,0,0.0,0,0.0,0,6550.599999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 97,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5317.36,3.5,0.0,0,0.0,0,2022-05-08
Producto 8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6936.0599999999995,3.5,0.0,0,7282.87,3.5,0.0,0,7282.87,3.5,2022-05-08
Producto 9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9330.03,3.5,0.0,0,8376.03,3.5,0.0,0,8816.869999999999,3.5,2022-05-08
Producto 10,0.0,0,11500.24,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11112.58,3.5,0.0,0,2022-05-08
Producto 11,0.0,0,0.0,0,0.0,0,0.0,0,5463.849999999999,7,2520.2666666666664,10.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6060.49,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9468.380000000001,3.5,0.0,0,0.0,0,2022-05-08
Producto 68,0.0,0,3185.5299999999997,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 27,0.0,0,3550.2433333333333,10.5,0.0,0,0.0,0,4459.92,3.5,3381.19,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 108,0.0,0,6132.6900000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6590.015,7,0.0,0,0.0,0,7432.07,3.5,0.0,0,2022-05-08
Producto 30,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2867.236666666666,21,0.0,0,0.0,0,0.0,0,3114.415,7,2022-05-08
Producto 16,0.0,0,0.0,0,0.0,0,0.0,0,4689.18,7,4507.158,17.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 31,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4838.63,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6416.1900000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 72,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8701.095,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 123,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6895.6900000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 63,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10343.97,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1473.1316666666667,21,0.0,0,1689.02,3.5,0.0,0,0.0,0,2022-05-08
Producto 64,0.0,0,2382.7599999999998,3.5,0.0,0,0.0,0,0.0,0,2179.1599999999994,3.5,0.0,0,2288.12,3.5,0.0,0,0.0,0,2022-05-08
Producto 22,0.0,0,7192.11,3.5,0.0,0,0.0,0,0.0,0,6849.245,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 50,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7915.589999999999,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 189,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,21601.09,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 118,0.0,0,9641.370000000004,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 127,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11532.09,7,0.0,0,12746.0,3.5,0.0,0,0.0,0,2022-05-08
Producto 190,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,47460.57,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 59,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8583.91,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 60,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14197.41,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 191,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,41161.795,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 186,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9104.28,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-08
Producto 81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2231.9,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2860.57,3.5,0.0,0,0.0,0,2022-05-09
Producto 25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4642.929999999999,7,0.0,0,0.0,0,2022-05-09
Producto 192,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3316.0800000000004,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4854.87,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 6,0.0,0,0.0,0,0.0,0,0.0,0,10560.39,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11213.14,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15173.1,3.5,0.0,0,2022-05-09
Producto 7,0.0,0,6419.83,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 8,0.0,0,7282.87,3.5,0.0,0,0.0,0,9148.94,3.5,7027.325,14,0.0,0,8394.01,10.5,0.0,0,0.0,0,2022-05-09
Producto 9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7646.78,7,0.0,0,0.0,0,2022-05-09
Producto 10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9598.595000000001,7,0.0,0,12778.050000000001,3.5,0.0,0,0.0,0,2022-05-09
Producto 11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2563.0525000000002,14,0.0,0,3721.2650000000003,14,0.0,0,0.0,0,2022-05-09
Producto 12,0.0,0,3022.6699999999996,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6363.5199999999995,3.5,0.0,0,0.0,0,2022-05-09
Producto 13,0.0,0,9486.320000000002,3.5,6034.8099999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,5537.0650000000005,7,0.0,0,5715.39,3.5,2022-05-09
Producto 68,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3087.0666666666666,10.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3381.19,3.5,0.0,0,0.0,0,4459.92,3.5,3621.25,3.5,2022-05-09
Producto 28,0.0,0,5643.86,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6601.01,3.5,2022-05-09
Producto 29,6590.0199999999995,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7742.61,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 30,0.0,0,2958.69,7,0.0,0,0.0,0,4459.71,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 16,0.0,0,7465.5,3.5,0.0,0,0.0,0,0.0,0,3555.0,7,0.0,0,0.0,0,0.0,0,3836.485,7,2022-05-09
Producto 31,0.0,0,4951.57,7,0.0,0,0.0,0,0.0,0,4838.63,3.5,0.0,0,8467.18,3.5,0.0,0,0.0,0,2022-05-09
Producto 17,0.0,0,8962.84,7,0.0,0,0.0,0,0.0,0,10707.819999999998,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,1632.72,3.5,1447.9333333333332,10.5,0.0,0,1517.0639999999999,17.5,0.0,0,0.0,0,2022-05-09
Producto 64,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1863.18,7,0.0,0,1956.3400000000004,3.5,0.0,0,0.0,0,2022-05-09
Producto 172,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4743.37,3.5,0.0,0,0.0,0,2022-05-09
Producto 22,0.0,0,7192.11,3.5,0.0,0,0.0,0,0.0,0,6678.3949999999995,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 50,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7915.589999999999,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 41,0.0,0,9160.07,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 75,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12273.98,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 54,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18585.989999999998,3.5,17622.95666666667,10.5,2022-05-09
Producto 23,0.0,0,25218.34,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 44,0.0,0,26837.46,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 58,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6575.75,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 60,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,14197.41,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 186,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10648.28,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 193,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11662.070000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-09
Producto 25,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6999.89,3.5,0.0,0,2022-05-10
Producto 194,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11593.570000000002,3.5,0.0,0,0.0,0,2022-05-10
Producto 3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6012.61,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6437.97,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 26,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,15607.16,3.5,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 7,0.0,0,5653.83,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 8,0.0,0,6964.910000000001,7,0.0,0,0.0,0,0.0,0,7109.474999999999,7,0.0,0,0.0,0,0.0,0,7348.415,7,2022-05-10
Producto 9,0.0,0,0.0,0,0.0,0,0.0,0,8645.48,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10475.11,3.5,2022-05-10
Producto 11,0.0,0,4072.2075,14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2790.866153846154,45.5,0.0,0,0.0,0,2022-05-10
Producto 12,0.0,0,3181.7599999999998,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.5,5477.9400000000005,14,0.0,0,0.0,0,2022-05-10
Producto 47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7196.400000000001,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9017.51,3.5,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 68,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3033.84,3.5,0.0,0,0.0,0,0.0,0,3185.5299999999997,7,2022-05-10
Producto 27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3813.2200000000003,3.5,0.0,0,2022-05-10
Producto 14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,4369.2699999999995,3.5,2022-05-10
Producto 108,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6813.79,3.5,0.0,0,0.0,0,5826.05,3.5,2022-05-10
Producto 28,5202.2300000000005,3.5,5386.455,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 30,0.0,0,3238.8666666666663,10.5,0.0,0,0.0,0,0.0,0,2641.37,24.5,0.0,0,0.0,0,0.0,0,3550.09,3.5,2022-05-10
Producto 16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5141.93,10.5,0.0,0,6484.14,7,0.0,0,0.0,0,2022-05-10
Producto 31,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7216.055,7,0.0,0,4951.57,7,2022-05-10
Producto 109,0.0,0,0.0,0,0.0,0,0.0,0,2438.68,3.5,0.0,0,0.0,0,2522.77,3.5,0.0,0,0.0,0,2022-05-10
Producto 49,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12068.56,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 21,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1343.0966666666666,10.5,0.0,0,1649.41,3.5,0.0,0,0.0,0,2022-05-10
Producto 64,0.0,0,0.0,0,0.0,0,0.0,0,1866.99,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 195,0.0,0,0.0,0,0.0,0,0.0,0,5708.400000000001,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 96,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17924.945,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 91,0.0,0,5962.55,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 22,0.0,0,7191.3,3.5,0.0,0,0.0,0,8131.4400000000005,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 50,0.0,0,7854.25,7,0.0,0,0.0,0,0.0,0,0.0,0,8311.369999999999,3.5,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10332.42,3.5,10876.23,3.5,0.0,0,0.0,0,2022-05-10
Producto 196,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6675.99,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 135,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8921.77,3.5,0.0,0,0.0,0,2022-05-10
Producto 51,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12745.91,3.5,0.0,0,0.0,0,2022-05-10
Producto 197,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,9964.44,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 198,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,11116.92,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 199,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10925.095,7,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 103,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10909.94,3.5,0.0,0,0.0,0,2022-05-10
Producto 42,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13280.47,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 43,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,17424.85,3.5,0.0,0,0.0,0,2022-05-10
Producto 23,0.0,0,26640.0,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 104,0.0,0,11650.86,3.5,0.0,0,0.0,0,0.0,0,9486.820000000002,3.5,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
Producto 200,0.0,0,28061.110000000004,3.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2022-05-10
